路由	仓库	路由定义	组件文件
/supplierEvaluation/evaluate1score	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:596	scm-vue-all-emp/src/views/supplierEvaluation/evaluate_1_score.vue
/supplierEvaluation/evaluate1weight	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:589	scm-vue-all-emp/src/views/supplierEvaluation/evaluate_1_weight.vue
/supplierEvaluation/handleAppeal	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:633	scm-vue-all-emp/src/views/supplierEvaluationAppeal/handleAppeal.vue
/supplierEvaluation/list	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:575	scm-vue-all-emp/src/views/supplierEvaluation/index.vue
/supplierEvaluation/record	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:604	scm-vue-all-emp/src/views/supplierEvaluationRecord/index.vue
/supplierFreeze	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:721	scm-vue-all-emp/src/views/supplierFreeze/freeze/index.vue
/supplierFreeze/add	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:728	scm-vue-all-emp/src/views/supplierFreeze/freeze/add.vue
/supplierFreeze/approve	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:750	scm-vue-all-emp/src/views/supplierFreeze/freezeApprove/index.vue
/supplierFreeze/approve/detail	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:757	scm-vue-all-emp/src/views/supplierFreeze/freezeApprove/approval.vue
/supplierFreeze/detail	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:742	scm-vue-all-emp/src/views/supplierFreeze/freezeList/detail.vue
/supplierFreeze/feedback	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:777	scm-vue-all-emp/src/views/supplierFreeze/rectification/feedback.vue
/supplierFreeze/list	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:735	scm-vue-all-emp/src/views/supplierFreeze/freezeList/list.vue
/supplierFreeze/rectification	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:767	scm-vue-all-emp/src/views/supplierFreeze/rectification/index.vue
/supplierManger/mangerList	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:16	scm-vue-all-emp/src/views/supplierManger/MangerList.vue
/supplierManger/mangerListDc	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:23	scm-vue-all-emp/src/views/supplierManger/MangerListDc.vue
/supplierManger/mangerListView	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:29	scm-vue-all-emp/src/views/supplierManger/SupperDetail.vue
/supplierManger/supplierComparison	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:55	scm-vue-all-emp/src/views/supplierManger/supplierComparison/index.vue
/supplierManger/supplierComparison/detail	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:61	scm-vue-all-emp/src/views/supplierManger/supplierComparison/detail.vue
/supplierManger/supplierPush	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:48	scm-vue-all-emp/src/views/supplierManger/supplierPush/index.vue
/supplierManger/supplierRecord	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:38	scm-vue-all-emp/src/views/supplierManger/supplierRecord.vue
/supplierScore	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:848	scm-vue-all-emp/src/views/supplierEvaluateMgt/supplierScore/index.vue
/supplierScore/list	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:855	scm-vue-all-emp/src/views/supplierEvaluateMgt/supplierScore/list.vue
/supplierScore/score	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:865	scm-vue-all-emp/src/views/supplierEvaluateMgt/supplierScore/score.vue
/supplierStopEnable/auditList	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:242	scm-vue-all-emp/src/views/supplierStopEnable/auditList.vue
/supplierStopEnable/enableApply	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:257	scm-vue-all-emp/src/views/supplierStopEnable/enableApply.vue
/supplierStopEnable/enableDetail	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:271	scm-vue-all-emp/src/views/supplierStopEnable/enableDetail.vue
/supplierStopEnable/enableSmallApply	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:264	scm-vue-all-emp/src/views/supplierStopEnable/enableSmallApply.vue
/supplierStopEnable/list	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:235	scm-vue-all-emp/src/views/supplierStopEnable/index.vue
/supplierStopEnable/smallList	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:250	scm-vue-all-emp/src/views/supplierStopEnable/index2.vue
/supplierStopEnable/stopApply	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:278	scm-vue-all-emp/src/views/supplierStopEnable/stopApply.vue
/supplierStopEnable/stopDetail	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:292	scm-vue-all-emp/src/views/supplierStopEnable/stopDetail.vue
/supplierStopEnable/stopSmallApply	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:285	scm-vue-all-emp/src/views/supplierStopEnable/stopSmallApply.vue
/supplierStopEnable/supplierFreezAduit	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:306	scm-vue-all-emp/src/views/supplierStopEnable/supplierFreezAduit.vue
/supplierStopEnable/supplierFreezingThaw	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:299	scm-vue-all-emp/src/views/supplierStopEnable/supplierFreezingThaw.vue
/supplierStopEnable/supplierThawing	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:327	scm-vue-all-emp/src/views/supplierStopEnable/supplierThawing.vue
/supplierStopEnable/supplierThawingApply	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:313	scm-vue-all-emp/src/views/supplierStopEnable/supplierThawingApply.vue
/supplierStopEnable/supplierThawingAudit	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:320	scm-vue-all-emp/src/views/supplierStopEnable/supplierThawingAudit.vue
/supplierThaw	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:787	scm-vue-all-emp/src/views/supplierFreeze/supplierThaw/index.vue
/supplierThaw/approval	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:794	scm-vue-all-emp/src/views/supplierFreeze/supplierThaw/approval.vue
/supplierWarn	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:952	scm-vue-all-emp/src/views/warningMgt/supplierWarn/index.vue
/todoCenter	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:441	scm-vue-all-emp/src/views/todoCenter/index.vue
/todoCenter/supplierMainProduct	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:448	scm-vue-all-emp/src/views/todoCenter/supplier_main_product_approve.vue
/todoCenter/supplierMainProductDetail	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:455	scm-vue-all-emp/src/views/todoCenter/supplier_main_product_Detail.vue
/todoCenter/supplisrAudit	scm-vue-all-emp	scm-vue-all-emp/src/router/index.js:462	scm-vue-all-emp/src/views/todoCenter/supplierAuditForm.vue
/	scm-vue-all-ismp	scm-vue-all-ismp/src/router/index.js:22	scm-vue-all-ismp/src/components/Layout/Frame.vue
/	scm-vue-all-ismp	scm-vue-all-ismp/src/router/index.js:27	
/dynamicMultipleTabs/:module/:type	scm-vue-all-ismp	scm-vue-all-ismp/src/router/index.js:93	scm-vue-all-ismp/src/views/dynamicMultipleTabs/index.vue
/dynamicPage/:module/:type	scm-vue-all-ismp	scm-vue-all-ismp/src/router/index.js:105	scm-vue-all-ismp/src/views/dynamicPage/index.vue
/mainPage/:isIframe/:dynamicRouting/:title	scm-vue-all-ismp	scm-vue-all-ismp/src/router/index.js:116	
/page/page3	scm-vue-all-ismp	scm-vue-all-ismp/src/router/index.js:60	scm-vue-all-ismp/src/views/page3.vue
/page/page4	scm-vue-all-ismp	scm-vue-all-ismp/src/router/index.js:71	scm-vue-all-ismp/src/views/page4.vue
/page/page5	scm-vue-all-ismp	scm-vue-all-ismp/src/router/index.js:82	scm-vue-all-ismp/src/views/page5.vue
/page1	scm-vue-all-ismp	scm-vue-all-ismp/src/router/index.js:38	scm-vue-all-ismp/src/views/page1.vue
/page2	scm-vue-all-ismp	scm-vue-all-ismp/src/router/index.js:49	
/	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:9	scm-vue-all-mall/src/views/Home.vue
/comparePrice	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:72	scm-vue-all-mall/src/views/comparePrice/index.vue
/comparePriceSame	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:78	scm-vue-all-mall/src/views/comparePrice/same.vue
/confirmOrder	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:27	scm-vue-all-mall/src/views/shoppingCart/confirmOrder.vue
/idleMaterialList	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:50	scm-vue-all-mall/src/views/idleMaterialList/index.vue
/idleMaterialList/detail	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:55	scm-vue-all-mall/src/views/idleMaterialList/productDetail.vue
/internalCollaborationList	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:84	scm-vue-all-mall/src/views/internalCollaborationList/index.vue
/notice	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:39	scm-vue-all-mall/src/views/notice/index.vue
/notice/detail	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:44	scm-vue-all-mall/src/views/notice/detail.vue
/product	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:15	scm-vue-all-mall/src/views/productList/index.vue
/qrcode	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:90	scm-vue-all-mall/src/views/internalCollaborationList/component/qrcodePage.vue
/shoppingCart	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:21	scm-vue-all-mall/src/views/shoppingCart/index.vue
/submitOrderTips	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:33	scm-vue-all-mall/src/views/shoppingCart/submitOrderTips.vue
/welfareList	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:61	scm-vue-all-mall/src/views/welfareList/index.vue
/welfareList/detail	scm-vue-all-mall	scm-vue-all-mall/src/router/index.js:66	scm-vue-all-mall/src/views/welfareList/productDetail.vue
/	scm-vue-all-mall-portal	scm-vue-all-mall-portal/src/router/index.js:8	scm-vue-all-mall-portal/src/views/Home/index.vue
/	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:8	scm-vue-all-mdm/src/views/Home.vue
/basicMgmt/menuMgt	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:15	
/mdm/centralizedPurchaseGroupConfig	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:111	scm-vue-all-mdm/src/views/centralizedPurchaseGroupConfig/index.vue
/mdm/centralizedPurchaseGroupConfig/add	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:116	scm-vue-all-mdm/src/views/centralizedPurchaseGroupConfig/addOrEdit.vue
/mdm/centralizedPurchaseGroupConfig/materialConfig	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:126	scm-vue-all-mdm/src/views/centralizedPurchaseGroupConfig/materialConfig.vue
/mdm/centralizedPurchaseGroupConfig/personnelConfig	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:121	scm-vue-all-mdm/src/views/centralizedPurchaseGroupConfig/personnelConfig.vue
/mdm/demandDusinessScopeConfig	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:69	scm-vue-all-mdm/src/views/demandDusinessScopeConfig/index.vue
/mdm/demandDusinessScopeConfig/add	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:74	scm-vue-all-mdm/src/views/demandDusinessScopeConfig/addOrEdit.vue
/mdm/demandDusinessScopeConfig/configurationRange	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:79	scm-vue-all-mdm/src/views/demandDusinessScopeConfig/configurationRange.vue
/mdm/erpPurchaseOrg	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:132	
/mdm/factoryMgt	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:27	scm-vue-all-mdm/src/views/factoryMgt/index.vue
/mdm/factoryMgt/add	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:32	scm-vue-all-mdm/src/views/factoryMgt/addOrEdit.vue
/mdm/materialMgt	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:21	scm-vue-all-mdm/src/views/materialMgt/index.vue
/mdm/orderTypeMgt	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:145	
/mdm/procurementCatalogMgt	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:151	
/mdm/professionalClassificationConfigure	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:63	scm-vue-all-mdm/src/views/professionalClassificationConfigure/index.vue
/mdm/professionalClassificationConfigure/add	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:53	scm-vue-all-mdm/src/views/professionalClassificationConfigure/addOrEdit.vue
/mdm/professionalClassificationConfigure/editMaterial	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:58	scm-vue-all-mdm/src/views/professionalClassificationConfigure/editMaterial.vue
/mdm/purchaseApplyType	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:139	
/mdm/purchaseGroupConfig	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:85	scm-vue-all-mdm/src/views/purchaseGroupConfig/index.vue
/mdm/purchaseGroupConfig/add	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:90	scm-vue-all-mdm/src/views/purchaseGroupConfig/addOrEdit.vue
/mdm/purchaseGroupConfig/materialConfig	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:100	scm-vue-all-mdm/src/views/purchaseGroupConfig/materialConfig.vue
/mdm/purchaseGroupConfig/mtrConfig	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:105	scm-vue-all-mdm/src/views/purchaseGroupConfig/materialConfigNew.vue
/mdm/purchaseGroupConfig/personnelConfig	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:95	scm-vue-all-mdm/src/views/purchaseGroupConfig/personnelConfig.vue
/mdm/purchaseOrgMgt	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:42	scm-vue-all-mdm/src/views/purchaseOrgMgt/index.vue
/mdm/purchaseOrgMgt/add	scm-vue-all-mdm	scm-vue-all-mdm/src/router/index.js:47	scm-vue-all-mdm/src/views/purchaseOrgMgt/addOrEdit.vue
/	scm-vue-all-opm	scm-vue-all-opm/src/router/index.js:9	scm-vue-all-opm/src/views/Home.vue
/sourceScheme	scm-vue-all-opm	scm-vue-all-opm/src/router/index.js:20	scm-vue-all-opm/src/views/sourceSchemeView/index.vue
/sourceScheme/list	scm-vue-all-opm	scm-vue-all-opm/src/router/index.js:25	scm-vue-all-opm/src/views/sourceSchemeView/list.vue
/supplierPendingReview	scm-vue-all-opm	scm-vue-all-opm/src/router/index.js:15	scm-vue-all-opm/src/views/supplierPendingReview/index.vue
/	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:8	scm-vue-all-order-purchase/src/views/Home.vue
/PINMgt	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:318	scm-vue-all-order-purchase/src/views/PINMgt/index.vue
/PINMgt/add	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:323	scm-vue-all-order-purchase/src/views/PINMgt/add.vue
/buyerCenter/Invoice/detail	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:67	scm-vue-all-order-purchase/src/views/Invoicelist/detail.vue
/buyerCenter/Invoice/invoiceApply	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:62	scm-vue-all-order-purchase/src/views/Invoicelist/invoiceCon/invoiceApply.vue
/buyerCenter/InvoicelistS	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:50	scm-vue-all-order-purchase/src/views/Invoicelist/index.vue
/buyerCenter/InvoicelistS/query	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:56	scm-vue-all-order-purchase/src/views/Invoicelist/query.vue
/buyerCenter/ReceivingTicketAddress	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:185	scm-vue-all-order-purchase/src/views/ReceivingTicketAddress/index.vue
/buyerCenter/ReceivingTicketAddress/add	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:190	scm-vue-all-order-purchase/src/views/ReceivingTicketAddress/addOrEdit.vue
/buyerCenter/ReceivingTicketAddress/view	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:195	scm-vue-all-order-purchase/src/views/ReceivingTicketAddress/addressView.vue
/buyerCenter/ReconciliationLists	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:14	scm-vue-all-order-purchase/src/views/ReconciliationLists/index.vue
/buyerCenter/ReconciliationLists/ReconciliationListsDetail	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:25	scm-vue-all-order-purchase/src/views/ReconciliationLists/ReconciliationDetails.vue
/buyerCenter/ReconciliationLists/afterSaleDetail	scm-vue-all-order-purchase	scm-vue-all-order-purchase/src/router/index.js:41	scm-vue-all-order-purchase/src/views/ReconciliationLists/afterSaleDetail.vue
